shot,bitstring
399,000010000000000
400,000000000000000
401,000000000000000
402,000010000000000
403,111111111111111
404,000010000000000
405,111111111111111
406,000010000000000
407,100000000000000
408,000000000000000
409,111111111111111
410,000000000000000
411,000000000000000
412,000000000000000
413,111111101111111
414,000000000000000
415,000000000000000
416,111111111111111
417,111111111111111
418,111111111111111
419,000001111111110
420,111111111111111
421,000000000000000
422,111111111111111
423,111111111111111
424,000000000000000
425,000000000001000
426,000000000000000
427,111110111111111
428,000000010000000
429,111111111011111
430,000000000000000
431,000000000000000
432,111111111111101
433,000000000000000
434,111111111111111
435,000000000000000
436,111110111111111
437,111111111111111
438,111111111111111
439,010100000000000
440,111111101111111
441,111111111111111
442,111111111111111
443,000000100000000
444,000000000000000
445,000000000000000
446,111111111111101
447,111111111111111
448,011111000000001
449,000000001000000
450,111111111111111
451,111111111111111
452,111111111111111
453,000000000000000
454,111111111111111
455,101110000000001
456,000000000000000
457,000000000000000
458,111111111111111
459,111111000000000
460,000001000000000
461,110111111011111
462,111111111110111
463,111111111111111
464,000000000000000
465,111111111111111
466,111111111111111
467,000000000000000
468,111111111011111
469,000010000000000
470,000000000000000
471,000000000000000
472,111111111111111
473,111111111111111
474,000000000000000
475,111111111111111
476,111111111111111
477,000000000001000
478,000000000000000
479,111111111111111
480,000000000000000
481,000000000000000
482,000000000000000
483,000000000000000
484,111111111111111
485,000000000000000
486,000000000000000
487,111111111111111
488,111111111111111
489,000000000000000
490,000000000000000
491,000001000000000
492,000000000000000
493,111101111111111
494,111111111111111
495,111111111111111
496,111111111111111
497,111000000000001
498,111111111111111
499,000000000000000
500,111111111111111
501,000000000000000
502,000000100000000
503,000000000000000
504,110110111111111
505,110111111111111
506,000000000000000
507,000000000000000
508,000000000000000
509,111111111111111
510,000000000000000
511,111111111111111
512,110000000000001
513,111111111111111
514,000000000000000
515,111111111111111
516,000000000000000
517,111111111111111
518,111111111111111
519,111111111111111
520,000000000001100
521,000001000000000
522,111111111111111
523,111000000000001
524,000000001000000
525,111111111111111
526,000000010000000
527,111111111111111
528,111111111111111
529,011111111111111
530,000000000000000
531,000000000000000
532,111111111111111
533,111111111111111
534,000000000000000
535,011111111111111
536,000000000000000
537,111111111111111
538,000000000000000
539,000000000000000
540,000001000000000
541,000000000000000
542,000011111111110
543,000000000000000
544,111110111111111
545,000000000000000
546,000000000000000
547,000000010000000
548,111111111111111
549,010000000000000
550,000000000000000
551,111110111111001
552,111111111111111
553,100000000000000
554,000000000000000
555,000111111111110
556,111111111111111
557,000000000000000
558,011111111111110
559,000000000000000
560,111111111011111
561,001000000000000
562,110111111111111
563,000000000000000
564,000000001111110
565,000000000000000
566,111111111111111
567,000000000000000
568,111111111111111
569,111011111111111
570,000000000000000
571,000000000000000
572,000000000000000
573,010000000000000
574,000000000000000
575,000000000000000
576,000000000000000
577,000110111111110
578,111111111111111
579,111111111111111
580,111111111111111
581,000000000000000
582,000000000000000
583,001111111111110
584,111111111111111
585,000000000000000
586,000000000000000
587,000000000000000
588,000000010000000
589,000000000000000
590,000000000000000
591,000010000000000
592,111111111111111
593,111111111111111
594,111111111111111
595,000000001000000
596,000000000000110
597,111111111111111
598,111111111111111
599,111111111111111
600,111111111111111
601,000000000000000
602,111111111111111
603,111110111111111
604,111101111111111
605,000000000000000
606,111111111111111
607,111111111111111
608,000001000000010
609,000000000000000
610,000001000000000
611,111111111111111
612,000000000000000
613,000100000000000
614,000000000000000
615,000000000000000
616,000000000000000
617,000000000000000
618,000000000000000
619,000000000000000
620,111111111111111
621,111111111111111
622,000001111111110
623,000000000000000
624,000000000000000
625,111111111111111
626,111111111111111
627,000000000000000
628,000000000000000
629,000000000000000
630,111111111111111
631,101000000000100
632,111111111111111
633,000000000000000
634,111111111111111
635,111111111111111
636,111011111111111
637,111111111111111
638,000000000000000
639,000000000000000
640,000000000000000
641,111111111111111
642,000000011111110
643,000000000000000
644,000000000000000
645,111111111111111
646,111111111111111
647,000000000000000
648,101111111011111
649,111111111111111
650,000000000000000
651,000000000000000
652,111111111111111
653,000000111111110
654,111111111111111
655,000010000000000
656,000000000000000
657,000000000000010
658,000010000000000
659,101111111111111
660,000000000000000
661,111111111111111
662,000000000000000
663,000000000001000
664,000010000000000
665,000000000000000
666,110110000000001
667,000000000000000
668,000000000000000
669,111111111111111
670,111111111111111
671,000000000000000
672,111111111111111
673,111111111111111
674,111111111111111
675,111111111111111
676,000000000000000
677,111011111111111
678,111111111111111
679,000010000000000
680,000000000000010
681,111111111111011
682,000000000000000
683,111111110000001
684,000000000000000
685,000000000000000
686,111111111011111
687,000000000000000
688,111111111111111
689,000000000000000
690,000000000000000
691,111111111100001
692,000000000000000
693,111111111111111
694,111111111111111
695,000000000000000
696,000000000000000
697,000000000000000
698,000000000000000
699,011111111111111
700,111110111111111
701,111111111111111
702,111111111111111
703,000000000000000
704,000000000000000
705,111111111111111
706,111111111111111
707,111110111111111
708,111111111111111
709,110001000000000
710,000000000000000
711,000011111111110
712,000000000000000
713,000000000000000
714,111111111111111
715,000000000000000
716,011111111111111
717,111111111111111
718,111111111111111
719,111111111111111
720,000000000000000
721,000000000000000
722,000000000000000
723,111111111111111
724,111111111111111
725,111111111111111
726,000000000000000
727,111111111011111
728,111110111111111
729,000000000000000
730,111011111111111
731,111111111111111
732,111111111111111
733,000000000000000
734,111111111100111
735,100000000000000
736,000001111111110
737,111111111111111
738,000001010000000
739,111111111111111
740,111111111111111
741,111111111111111
742,111111111111111
743,111111111111111
744,000000000000000
745,111111111111111
746,000000000001000
747,000000000000000
748,100000000000000
749,000001010000000
750,000000000000000
751,111111111111111
752,111111111111111
753,111111111111111
754,111110111111111
755,000000000000000
756,111111111111111
757,111111111111111
758,111111111111111
759,000001000000000
760,100000000000000
761,111111111111111
762,000010000000000
763,111111111111111
764,000000000000000
765,111111111111111
766,000011000000000
767,111111111111111
768,111111111111111
769,000000100000000
770,111111111111111
771,111111111111111
772,011111111111111
773,000000000000000
774,111000000000001
775,000001000000000
776,000000000000000
777,000000000000000
778,000000000000000
779,000000000000000
780,111111111111111
781,111111111100001
782,111111111111111
783,111111101111111
784,000000000000000
785,111110111111111
786,111110111111111
787,000000000000000
788,000000000000000
789,000000000000000
790,000000000000000
791,000000000000000
792,111111111011111
793,100111111111111
794,000000000000010
795,000000000000000
796,111111111111111
797,111111111111111
798,000000000000010
799,111110111111111
800,111111111111111
801,011111111111111
802,111111111110111
803,111111111111111
804,110111111111111
805,111111111111111
806,000000000000000
807,001111111011110
808,000000000000000
809,000000000000000
810,100111111111110
811,000000000000000
812,000000000000000
813,111111111111111
814,000000000000000
815,010000000000000
816,000000000000000
817,001111111111111
818,111111111111111
819,111111110000001
820,111111111111111
821,111111111111111
822,000000000000000
823,111111111111111
824,111111110111111
825,000111111111110
826,000010000000000
827,000000000000000
828,110110111111111
829,111111111111111
830,000000000000000
831,000000000000000
832,111111111111111
833,111111111111111
834,111100000000001
835,101111111111111
836,000000000000000
837,111111111111111
838,000000000000000
839,111110111111111
840,111111111111111
841,000000000000000
842,111111111111111
843,111111011111111
844,000000000000000
845,000001111111110
846,110111111111110
847,100000000000000
848,111111111111111
849,010001111111110
850,111111111110111
851,000000000000000
852,000000000000000
853,111111111111111
854,000000000000000
855,000000000000000
856,111111111111111
857,000000000000000
858,111111111111111
859,000000000000000
860,111111111111111
861,000000110000000
