shot,bitstring
456,0000000000
457,1111111111
458,1000000000
459,0000000000
460,0010000000
461,0000000110
462,0000100010
463,0100000000
464,1111111111
465,1100111111
466,0000000000
467,0000000000
468,0000000000
469,1111111111
470,1111111111
471,0000000000
472,0100000000
473,1111111111
474,0000000000
475,0000000000
476,0000100000
477,1111111111
478,1111111111
479,0000000000
480,1111111111
481,0000000000
482,0000000000
483,0010000000
484,0000000000
485,1111111111
486,0000000100
487,0001110100
488,1111111111
489,0000000000
490,0000011100
491,0000010000
492,1111111111
493,1111111111
494,0000000000
495,0000000000
496,1111111111
497,0000000000
498,1111111111
499,0000000000
500,0000000000
501,1111111111
502,0000000000
503,1111111111
504,0000000000
505,1111111111
506,1111111111
507,0000100000
508,1011111111
509,0000000000
510,0000000010
511,1111111111
512,0000000000
513,0000000000
514,0000000000
515,1111001001
516,0000000000
517,0000000000
518,0000000000
519,1111100001
520,0000000000
521,0000000000
522,1111111111
523,0000000000
524,0000010000
525,1111111111
526,0000000010
527,0000000100
528,1111111111
529,1111111111
530,0000010000
531,1111111111
532,0000000000
533,0000000100
534,0000000000
535,1111111111
536,1111111111
537,1111111111
538,1011100001
539,0000000100
540,1011111111
541,0010000000
542,0000001110
543,1111111111
544,0001000000
545,1111101111
546,1011111111
547,1111111111
548,0011111111
549,0000000000
550,1111111111
551,0000000000
552,0000000000
553,1011111111
554,0101111111
555,1111101110
556,0000000010
557,0000000000
558,1111111100
559,0000000000
560,0000000000
561,0000000000
562,0000100000
563,0000000000
564,1111111111
565,0000000000
566,1111111111
567,0010000000
568,0010000000
569,0000000010
570,1111000001
571,1111111111
572,0000000000
573,1111111111
574,1111111111
575,1111111111
576,1111111111
577,1111000001
578,1111111111
579,0000000000
580,0000000000
581,1111111111
582,0000000100
583,1111111111
584,0000000000
585,0000000100
586,0000000000
587,0000000000
588,1111111011
589,1111111111
590,1111111111
591,0000000000
592,1111101111
593,0000000000
594,0000000000
595,1011111111
596,1111110111
597,0011111110
598,1111110011
599,1111111111
600,0000010000
601,0000000000
602,0000000001
603,1111110111
604,0000000100
605,1111111111
606,1111101111
607,0001000000
608,1111111111
609,0000010000
610,0000000000
611,0000000000
612,1111111111
613,0000000000
614,1111111101
615,1111110111
616,0000100000
617,1111111111
618,0001000000
619,0000000000
620,0000000000
621,0011111110
622,0000000001
623,1111111111
624,1111111111
625,1111111111
626,0000000000
627,1111011110
628,1111111111
629,0000000000
630,1111110101
631,0000000000
632,0000000000
633,1111111111
634,1111111111
635,1111101111
636,1111111111
637,0000010010
638,0000000000
639,1111111111
640,0000000000
641,0000000000
642,0000000000
643,1111111111
644,1111111111
645,1111111111
646,1111111111
647,0000000000
648,0000000000
649,0001000000
650,0011111110
651,0000001000
652,0000000000
653,0001000000
654,0000001110
655,0000000000
656,0000000000
657,0000000000
658,1111110101
659,0000000000
660,0000000000
661,0000000000
662,0001000000
663,1111111111
664,1111111111
665,1111111111
666,0000000000
667,1111110111
668,0000011110
669,0010000000
670,1111111111
671,1111111111
672,1111110111
673,0000111110
674,0000000000
675,0000000000
676,1010111101
677,1111101111
678,0000000000
679,0000000000
680,0000000000
681,1111111111
682,0000000000
683,1101011110
684,0001000000
685,1111111111
686,0000000000
687,1111111111
688,0000000000
689,1111011011
690,1000000000
691,1111111111
692,1111111111
693,0000000000
694,1111111111
695,1111111101
696,1111111111
697,1111110111
698,1111111011
699,1111111111
700,1111111111
701,1110111111
702,0000000000
703,0000000000
704,0000111110
705,0000000010
706,0000000000
707,0000000000
708,0010000000
709,1111101111
710,1111111111
711,1111111111
712,1111101111
713,0000000000
714,1111111111
715,0000000000
716,1111101111
717,0000000000
718,0000000000
719,0000000000
720,1000000001
721,0000000000
722,0000000000
723,0000000000
724,0000000000
725,0000000000
726,0000111110
727,1111111111
728,1111111111
729,0000000000
730,1111111110
731,1111111111
732,0000011110
733,0000000000
734,1111111111
735,1111111111
736,1111111111
737,1111111111
738,0001000000
739,1111111111
740,0000000000
741,0000000000
742,1111111011
743,0010000000
744,0000000010
745,1111101111
746,0000000000
747,0000000000
748,0000000000
749,0000000000
750,1011111110
751,0000010010
752,0000000000
753,0001000000
754,1111111111
755,0000000001
756,1111111111
757,0000000000
758,0000000000
759,1111110011
760,0011011111
761,1111111111
762,0010000000
763,0000000000
764,0000000000
765,0000000000
766,1111111111
767,1111111111
768,0000000000
769,1111111111
770,0000000000
771,1101000011
772,1110111111
773,1111111111
774,0000000000
775,1111111111
776,0111111111
777,1111111111
778,0000000000
779,0000010000
780,1111111111
781,1111111111
782,1111001111
783,1111111101
784,1111111111
785,1111111111
786,0000000000
787,1111111111
788,1111111111
789,1110111111
790,1111111111
791,1111111111
792,1111111111
793,1111111111
794,1111011111
795,0000000000
796,1111111111
797,0000000000
798,0000001000
799,1111111111
800,1111111111
801,0001000000
802,0000000000
803,0001000000
804,0001011110
805,1111111111
806,0000010000
807,1111111111
808,0000000000
809,1111111111
810,0011111111
811,0000000010
812,1111111111
813,1111011111
814,0000100000
815,1111111101
816,0000000000
817,1111111111
818,1111111111
819,1110111111
820,1111111101
821,0000001000
822,0000000010
823,1111111110
824,1111111111
825,0000000000
826,1111111111
827,0000000000
828,1111111111
829,0000000000
830,0000000000
831,1111111111
832,0000111110
833,0000000000
834,0000001010
835,0001000000
836,0111111111
837,1111111111
838,1111000001
839,0000000000
840,1111111111
841,1111111111
842,1111111111
843,1111111111
844,1111111111
845,1111111011
846,0000000000
847,0000000000
848,1111111111
849,1111110001
850,1111111111
851,0001000000
852,0000000000
853,1111111111
854,0000100000
855,1111111111
856,0000000000
857,0000000000
858,1111111111
859,1111111111
860,0000000000
861,1111101111
862,1100000100
863,0000000000
864,0000000000
865,0000000110
866,1110111111
867,1111111111
868,1111111111
869,1111111111
870,0000000000
871,0000000000
872,0000000000
873,0000000000
874,1111111111
875,0000000000
876,0000000000
877,0000000000
878,1111111111
879,1111111011
880,1111111111
881,1111111111
882,0000000000
883,1111110001
884,1011011111
885,0000011000
886,1111111111
887,1111111111
888,0001011110
889,1101110111
890,0000000000
891,1111100001
892,1111111111
893,0000100100
894,1111111111
895,1111111111
896,0000000000
897,1111111101
898,1111110111
899,0000000000
900,0001000000
901,0000000000
902,1100000000
903,1111011111
904,0010000000
905,1111111111
906,1111111111
907,0000000100
908,0000000000
909,0000000010
910,0000000000
911,0000000000
912,0000000000
913,1100000001
914,0000000000
915,0000000000
916,0000000000
917,1111111111
918,0000000000
919,0010000000
920,0000000000
921,1111111111
922,0000000000
923,1111111111
924,0111111110
925,0000000000
926,1111111111
927,0000000000
928,1111111111
929,1011111101
930,0000000000
931,0000000000
932,0000000000
933,0011111111
934,1110111111
935,1111111111
936,0000101100
937,0000000000
938,0001000000
939,1111000000
940,0001000000
941,1111111111
942,0000000000
943,0111111110
944,0000000000
945,1111111101
946,0000000000
947,0000000000
948,0000000000
949,0111111110
950,0000000000
951,0000011110
952,1111111111
953,0000000000
954,0000000000
955,1111111111
956,0000000000
957,0111111111
958,0010000000
959,0000000000
960,0000000000
961,0000000000
962,1110111011
963,1111111111
964,0011111110
965,0000000000
966,1111111111
967,0000000100
968,0000000010
969,0000000000
970,1111111111
971,1111111111
972,1111111111
973,1111111110
974,1111111111
975,1100000000
976,1111111111
977,0000000000
978,1111100001
979,0000000000
980,1111101111
981,1000010000
982,0000000000
983,1111010001
984,1111111111
985,0000000000
986,1111111111
987,1011111111
988,0000000001
989,1111111111
990,0000000000
991,1111111111
992,1111111111
993,1111111111
994,0011111110
995,1111111111
996,0000000001
997,0000000000
998,0000100000
999,0000001000
1000,0000010000
1001,0000000000
1002,0000000000
1003,0000000000
1004,0000000000
1005,0000000000
1006,1111111111
1007,1111111111
1008,1111111111
1009,0000000000
1010,1111111111
1011,1111111111
1012,1111111111
1013,0000000000
1014,0000000000
1015,1111101111
1016,1111111111
1017,1111111111
1018,0000010000
1019,1111111111
1020,1111111011
1021,1111111111
1022,1111011111
1023,1111111111
1024,1111111111
1025,0000000000
1026,1111111111
1027,1111111111
1028,0000000000
1029,1111111111
1030,0000000010
1031,0000000000
1032,1111111111
1033,1011111111
1034,1010010110
1035,0000000000
1036,1111111111
1037,1110111111
1038,0000000000
1039,0000000000
1040,0000000000
1041,0000000000
1042,0000000000
1043,1111111111
1044,0000000000
1045,0000000000
