shot,bitstring
420,111111111111111
421,111111111111111
422,000000000000000
423,000000000000000
424,101111111100011
425,000000001000000
426,010000000000001
427,000000000100010
428,111111111111111
429,000000000000000
430,000000000000000
431,000000000000000
432,111111111111111
433,111111111111111
434,111111111111111
435,000000000000000
436,000100000010000
437,111111110111111
438,111111111000001
439,111111111111111
440,111101111111111
441,000001000000000
442,000000000000010
443,000000001000000
444,111111111111111
445,111111111111111
446,111111110111111
447,111111101111111
448,111111111111111
449,111111111111111
450,111111111111111
451,000000000000000
452,000000000000000
453,000000000000000
454,111111111111111
455,111100000100001
456,111111111101111
457,000000000000000
458,000000000000000
459,000100000000000
460,111111111111111
461,000000001000000
462,111111111111111
463,000000000010000
464,001000000000000
465,111111111111111
466,111111111111111
467,111111111101111
468,000000001000000
469,000000000000000
470,000000000000000
471,000000000000000
472,000000010011110
473,000000000000000
474,000000011111110
475,111111110111111
476,010000000000000
477,111111111111111
478,111111111111111
479,000000000010000
480,000000000000000
481,111111111111111
482,000000000000000
483,111111111111111
484,111111111111111
485,000000000000000
486,111111111111111
487,111111111111111
488,111111111111111
489,111111111111111
490,000000000000000
491,000101111111110
492,010111111111111
493,000000000000000
494,111111111111111
495,000000000000000
496,010000000000000
497,000000000000010
498,111111111111111
499,000000000000000
500,000000000010000
501,110111111111111
502,111111111111111
503,000000000000000
504,111111111111111
505,000000000000110
506,111111111111111
507,000000000000000
508,001011111111110
509,111111110111111
510,000000000000000
511,010100000000000
512,000000000000000
513,000000001000000
514,111111111011111
515,000000000000001
516,111111101011111
517,000000000000000
518,111111101111111
519,111111111111111
520,000000000000000
521,010001000000000
522,111111110111111
523,101111111111101
524,000000000000010
525,000000001000000
526,000000000000000
527,111101111111111
528,000000001010000
529,001001111111110
530,111111110111111
531,000000000000000
532,000000000000000
533,000000000000000
534,000000001000000
535,000000000000000
536,000000000000000
537,000000000000000
538,111111111111111
539,000000000000000
540,000000000000000
541,000000000000000
542,000000000100010
543,111101111111111
544,111111111111111
545,111111111111111
546,000000000000000
547,000000000000000
548,000000000000000
549,000000100000000
550,111111111111111
551,111111111111101
552,111111111111111
553,000000111000000
554,111110111111111
555,111111111111111
556,000000000000000
557,010000000000000
558,000000000000000
559,110111111111111
560,111111010111111
561,111111111111111
562,000000000000000
563,000000101000000
564,000000000000000
565,000000000000000
566,111111111111111
567,111111111111111
568,111111110111101
569,111111111111111
570,111111111111111
571,000000000001000
572,111111111111111
573,000001100000000
574,111111111111111
575,000000000000000
576,000000000001000
577,111111111111111
578,111111111111111
579,000000000000000
580,000111111111110
581,000000000000001
582,111011111111111
583,000000000000000
584,000000000000000
585,111111110000001
586,111111111111111
587,111111111111111
588,111111111111111
589,111111111111111
590,000000000000000
591,111111111111111
592,000000000000000
593,111111111111111
594,111111111111111
595,000000000000000
596,111111111111111
597,000000001011110
598,000000001000000
599,111111111111111
600,111111111111111
601,000000001000000
602,111111011111111
603,111111111111111
604,111111111111111
605,111111110110001
606,000000000000000
607,111111000110001
608,001111111111110
609,111111111111111
610,101000000000001
611,000000000000001
612,000000000000000
613,000000000000000
614,111111111011111
615,111110111111111
616,111111110010000
617,000000000000000
618,111111110111111
619,111111111111111
620,000000110000000
621,101111111111111
622,111111111111111
623,000000001000000
624,111111111111111
625,111111111111111
626,111110111111011
627,000000000000000
628,111101111111111
629,111111111111101
630,000000100111110
631,000000000011100
632,000000000000000
633,000000000000000
634,111111111111111
635,111111111111111
636,000000000000000
637,000000000000000
638,111111111111111
639,111111111111111
640,000000000000001
641,111111111111111
642,000000000000000
643,111111111111101
644,000000000000000
645,111111110111111
646,111111111111111
647,111111111111111
648,000000111111111
649,111111111111111
650,111111111111111
651,000000000000000
652,000000000000000
653,111111111111111
654,111111111111111
655,000000000000001
656,101000000000001
657,111111111111111
658,000000000000000
659,111111111111111
660,000000000000000
661,000000001000010
662,000000000000001
663,111111111111111
664,000000000000000
665,000000000000000
666,111111111111111
667,000000000000000
668,111111111111111
669,111111111111111
670,000000000000010
671,111111111111111
672,111111111111111
673,000000011111110
674,000000001000010
675,111110111111111
676,000000000000010
677,000000000000000
678,000000000000000
679,000000000000000
680,111111111111111
681,000000000000000
682,000000000000000
683,000000000000000
684,111111111111101
685,000000000000000
686,111111111101111
687,000000000000000
688,000000000000000
689,111111111111111
690,000000000000000
691,000000000000000
692,000100000000001
693,111111110111111
694,000000000000000
695,111111111111111
696,111111001100001
697,000000000000000
698,000000000000000
699,111111110111111
700,000000000000000
701,000100000000000
702,111111111111111
703,000000000000000
704,000000000100000
705,111111111111111
706,000000000000010
707,000000000000000
708,100100000000001
709,111111110111111
710,111111111111111
711,000000000000010
712,111111111111111
713,000000001000001
714,101111111011111
715,110111110111111
716,111111110001001
717,111111111111011
718,000000000000000
719,111111111111111
720,000000001000000
721,000000000000000
722,111111111111111
723,111111111111111
724,000000001110000
725,000000000000000
726,000000000000000
727,000001111011110
728,000000000000000
729,111111111111111
730,111111111000001
731,111111111111111
732,000000001000010
733,111111111111111
734,010000000001000
735,000000000000000
736,111111111111111
737,000000001000000
738,000000000010000
739,111111111111111
740,000000000000010
741,000000001000000
742,111111010000001
743,000000000000010
744,111111111111111
745,111111010111111
746,111111111111111
747,111111110111111
748,000000010111110
749,000000000000000
750,111111111111111
751,000000001000000
752,101111111111111
753,111011111111111
754,111111111111111
755,110000000000000
756,000000000000000
757,111111111011111
758,100111110111111
759,101111111111111
760,000000000000000
761,000000000000000
762,000000001000000
763,000000000000000
764,000011111111110
765,000000001000000
766,010000000000000
767,000010000000000
768,000000000100000
769,000000000000000
770,000000000000000
771,000000000000000
772,000000000000000
773,000000101111110
774,111111111111111
775,111111111111111
776,111111111111111
777,111111110111111
778,000101111111000
779,000010000111110
780,111011110111111
781,000000001000000
782,111111111111111
783,000000000000000
784,000000000000000
785,000000000000000
786,101111110111111
787,000000000000001
788,000000000000000
789,000000000000000
790,000000000000000
791,000000000000000
792,000000000000000
793,000011111111010
794,111111111111111
795,000000000000000
796,000000000000000
797,111111111111111
798,000000000000000
799,000000000000000
800,000000000000000
801,111111111111111
802,000000000000000
803,000101000000000
804,111111111111111
805,000000000000000
806,000101111111110
807,111111111111101
808,000000001100000
809,000000001000000
810,000000000000000
811,000000001000000
812,111111111111111
813,000000000000000
814,111111111111111
815,111011111111111
816,000000000000000
817,000000000000001
818,111111111111111
819,000000000000001
820,001000000000000
821,111111110111111
822,111111111111111
823,111111111111111
824,000000000000000
825,000000000000000
826,000000100000010
827,000000000011110
828,111111111111111
829,100111111111111
830,111111111111111
831,000000001000000
832,000000000000010
833,000000000000000
834,111111111111111
835,000000000000000
836,000000111111110
837,111111111111111
838,000000000000000
839,000000000000000
840,110111111111111
841,000000000000000
842,111111110111111
843,111111111111111
844,000000000000000
845,000000000000000
846,000000000000000
847,111111011111111
848,111111111101111
