shot,bitstring
319,00000000000000000000
320,11111111111111111111
321,00000000000000001000
322,11111111111111111111
323,11111111111111111111
324,00000001000010000000
325,00000000000000000000
326,00000000000000010000
327,00000000000000000000
328,00000000000000000000
329,00100000010000000000
330,00000000000000000000
331,11111111111111111111
332,00000000000000000000
333,11101111101000111111
334,11111111111111111111
335,00000000000000000000
336,00000000001000000000
337,10000011100000000000
338,10000010000000000000
339,11111101111111101111
340,00000000000000000000
341,11111111011110111111
342,01000000000000000000
343,00000000000000000000
344,11101111111011101111
345,00000000000000000000
346,10111111111111111111
347,11101111110111011101
348,11011111110111111111
349,00000001000000001000
350,11101111111111001111
351,00010000000000000000
352,11111111111111111111
353,11111111111111110111
354,11111111111110111111
355,11111111111111111111
356,11111111111011111111
357,11101111111111111111
358,11111111111110111111
359,11111111111110111111
360,11111111111111111111
361,11111111111111111111
362,00000000000000000000
363,11111011111111111111
364,11111111011111111111
365,11011111011000011001
366,11101001111000000001
367,00000000000000001000
368,00000000000000000000
369,00000000000000000000
370,00000000000000001000
371,11111111111111111111
372,00000000000000001000
373,00000000000000000000
374,00000000000000000000
375,11111111111111111111
376,00000000000000011000
377,11111111111111011111
378,01111111111111111111
379,11101111111101111111
380,11111111111111111111
381,11111111011110111111
382,11101000000000000001
383,10100000110000001000
384,00000000000000000000
385,10001000000000001000
386,11111111111111111111
387,00000000000000000000
388,00000000000000001000
389,00000000000000000000
390,11110000000000000011
391,00010000000000000000
392,00000000000000000000
393,00000000000000000100
394,00000000000000000000
395,00000000000000000000
396,11111111111111111111
397,11111111111111111111
398,00000000000000111110
399,00000000000000000000
400,11111111111111111111
401,11101111111101111111
402,00000000000000000000
403,11111111111111111111
404,11111111111011111111
405,00000000000000000000
406,11111011111111110001
407,10000000000000000000
408,11111111111111111111
409,00000000000000000000
410,11001110011000001001
411,11111111111111111111
412,11111111111111111111
413,00000000000000001000
414,00010000000000001000
415,11111111111111101111
416,11111111111001100001
417,00000000000000000000
418,00100000101110111110
419,11101111111110111111
420,11101111111111111111
421,11111111111110111111
422,01111111111111101110
423,11111111111111111111
424,00000000000000001000
425,11111111111111111111
426,00010000100000000100
427,00000000000000000000
428,00000000000000000000
429,11111111111111111111
430,11111111111110111111
431,11111101111111111110
432,11111111111111111111
433,11000111101111010001
434,00000000000000000000
435,00000000000000000000
436,00010000000010000000
437,11111111111000000001
438,00000000001000000000
439,00001000000000000000
440,00000000000000000000
441,11111111111111111111
442,11111111111111111111
443,11000000000000000000
444,00000000000000000000
445,11111111111111111111
446,11111111111111101111
447,00000000000000000000
448,00000011111111111110
449,01001110100000000000
450,01011011011111111111
451,00000000000000000000
452,11111111111111111111
453,00110111111101101111
454,00000000000000000000
455,01111111111111111111
456,00000000000000000000
457,00000000000000000000
458,00000000000000000000
459,11001111100011111111
460,11101111111100000001
461,00000000000000000000
462,11101111111111111111
463,00010000000000000000
464,11111111111111111111
465,11111111111110111111
466,11111111111111101111
467,11111111111111111111
468,11111111111111111111
469,00000000000000000000
470,00000000000000000010
471,00000000000000000000
472,00000000000000000000
473,11111111111111111111
474,11111101111111111111
475,00000000000000000000
476,00000000000000000000
477,00000001000000000000
478,00010000000010000000
479,11111111111111111111
480,11111111111111111111
481,00000000000000000000
482,00010000000000010010
483,11111111111111111111
484,00000000000000011110
485,11111111011111111111
486,00000000000000000100
487,11111111010111111111
488,00010000000000000000
489,00000000000000000000
490,00111101000000000001
491,00000000000100001000
492,00000000000000000000
493,01111011111111111111
494,11111111011011111111
495,00000000000000000000
496,11111111010111111111
497,11111111011111110111
498,00000000000001000000
499,11111111111111111111
500,11111110111111111111
501,00011111111111111110
502,00010000000010000000
503,11110001110111111111
504,01110111111111101111
505,11110110000000000001
506,00000000000000000000
507,11111111111111111111
508,11111111111111111111
509,11111110010000000001
510,11111111111011111111
511,11101111011110110001
512,00110001111111111110
513,00000000000000000000
514,11111111111111111111
515,00000000000110001000
516,11111111111111101111
517,00000000000000000000
518,11111111111111111111
519,00000000000000000000
520,11111111101110111111
521,00000001000000000000
522,11111111111111111111
523,11111111110111111111
524,11011111111111111111
525,11111111111111111111
526,00000000000000001000
527,11111111111111111111
528,11111111111111111111
529,11111111111111111111
530,10000000000000000000
531,11001111111111111111
532,11111111111111111111
533,00000000000000001000
534,00000000000000000000
535,00000000010000000000
536,11111111111111111111
537,00000000000000000000
538,11111111110111111111
539,00000000000000000000
540,11111111111111101111
541,00000000000000000000
542,11111101111111111111
543,00010000000010000000
544,00000000000000000000
545,11111111111111111110
546,00001111011111111111
547,11111111101111111111
548,11111111111110111111
549,11111110111111111111
550,11011111111111111111
551,11111111101111111111
552,00000000000100000000
553,00000000000000000000
554,00000000000000001000
555,11111111111110111111
556,00000000001000000000
557,00000000000000000000
558,00000000000000000000
559,11111111111111111111
560,00000000000000000000
561,00000001000000000000
562,11111101110111111111
563,00000000000000000000
564,11111111111111111111
565,11111111111111111111
566,00000000000000000000
567,00000000000000000000
568,00000000000000000000
569,00000000000000000000
570,00000000000000000000
571,11111111101111111111
572,00000000000000000000
573,00000000000000000000
574,00110000100000000000
575,00000000000000000000
576,00000000000000000000
577,01011000000010000001
578,00000000000000000000
579,11111111111111111111
580,00000000000000000000
581,00000000000000000000
582,00000000000000001000
583,00000000000000000000
584,01000000000000111110
585,11111111110111111111
586,00000000000000000000
587,00000000000000000000
588,00000000000000000000
